"","Network","Transmission_Probability","Time_to_75_percent_infection","Modularity","Avg_Module_Size"
"873","ants_proximity_weighted_9","0.075",NA,"0.242912827272616","56.5"
"874","ants_proximity_weighted_9","0.5",NA,"0.242912827272616","56.5"
"875","ants_proximity_weighted_9","1",NA,"0.242912827272616","56.5"
"876","ants_proximity_weighted_10","0.001",NA,"0.266180259754175","37.6666666666667"
"877","ants_proximity_weighted_10","0.005",NA,"0.266180259754175","37.6666666666667"
"878","ants_proximity_weighted_10","0.025",NA,"0.266180259754175","37.6666666666667"
"879","ants_proximity_weighted_10","0.05",NA,"0.266180259754175","37.6666666666667"
"880","ants_proximity_weighted_10","0.075",NA,"0.266180259754175","37.6666666666667"
"881","ants_proximity_weighted_10","0.5",NA,"0.266180259754175","37.6666666666667"
"882","ants_proximity_weighted_10","1",NA,"0.266180259754175","37.6666666666667"
"883","ants_proximity_weighted_11","0.001",NA,"0.292872658432439","37.6666666666667"
"884","ants_proximity_weighted_11","0.005",NA,"0.292872658432439","37.6666666666667"
"885","ants_proximity_weighted_11","0.025",NA,"0.292872658432439","37.6666666666667"
"886","ants_proximity_weighted_11","0.05",NA,"0.292872658432439","37.6666666666667"
"887","ants_proximity_weighted_11","0.075",NA,"0.292872658432439","37.6666666666667"
"888","ants_proximity_weighted_11","0.5",NA,"0.292872658432439","37.6666666666667"
"889","ants_proximity_weighted_11","1",NA,"0.292872658432439","37.6666666666667"
"890","ants_proximity_weighted_12","0.001",NA,"0.283678527298749","33"
"891","ants_proximity_weighted_12","0.005",NA,"0.283678527298749","33"
"892","ants_proximity_weighted_12","0.025",NA,"0.283678527298749","33"
"893","ants_proximity_weighted_12","0.05",NA,"0.283678527298749","33"
"894","ants_proximity_weighted_12","0.075",NA,"0.283678527298749","33"
"895","ants_proximity_weighted_12","0.5",NA,"0.283678527298749","33"
"896","ants_proximity_weighted_12","1",NA,"0.283678527298749","33"
"897","ants_proximity_weighted_13","0.001",NA,"0.292369847935614","33"
"898","ants_proximity_weighted_13","0.005",NA,"0.292369847935614","33"
"899","ants_proximity_weighted_13","0.025",NA,"0.292369847935614","33"
"900","ants_proximity_weighted_13","0.05",NA,"0.292369847935614","33"
"901","ants_proximity_weighted_13","0.075",NA,"0.292369847935614","33"
"902","ants_proximity_weighted_13","0.5",NA,"0.292369847935614","33"
"903","ants_proximity_weighted_13","1",NA,"0.292369847935614","33"
"904","ants_proximity_weighted_14","0.001",NA,"0.267046015999569","33"
"905","ants_proximity_weighted_14","0.005",NA,"0.267046015999569","33"
"906","ants_proximity_weighted_14","0.025",NA,"0.267046015999569","33"
"907","ants_proximity_weighted_14","0.05",NA,"0.267046015999569","33"
"908","ants_proximity_weighted_14","0.075",NA,"0.267046015999569","33"
"909","ants_proximity_weighted_14","0.5",NA,"0.267046015999569","33"
"910","ants_proximity_weighted_14","1",NA,"0.267046015999569","33"
"911","ants_proximity_weighted_15","0.001",NA,"0.295179542596964","33"
"912","ants_proximity_weighted_15","0.005",NA,"0.295179542596964","33"
"913","ants_proximity_weighted_15","0.025",NA,"0.295179542596964","33"
"914","ants_proximity_weighted_15","0.05",NA,"0.295179542596964","33"
"915","ants_proximity_weighted_15","0.075",NA,"0.295179542596964","33"
"916","ants_proximity_weighted_15","0.5",NA,"0.295179542596964","33"
"917","ants_proximity_weighted_15","1",NA,"0.295179542596964","33"
"918","ants_proximity_weighted_16","0.001",NA,"0.274073268908192","33"
"919","ants_proximity_weighted_16","0.005",NA,"0.274073268908192","33"
"920","ants_proximity_weighted_16","0.025",NA,"0.274073268908192","33"
"921","ants_proximity_weighted_16","0.05",NA,"0.274073268908192","33"
"922","ants_proximity_weighted_16","0.075",NA,"0.274073268908192","33"
"923","ants_proximity_weighted_16","0.5",NA,"0.274073268908192","33"
"924","ants_proximity_weighted_16","1",NA,"0.274073268908192","33"
"925","ants_proximity_weighted_17","0.001",NA,"0.25535642950774","49.5"
"926","ants_proximity_weighted_17","0.005",NA,"0.25535642950774","49.5"
"927","ants_proximity_weighted_17","0.025",NA,"0.25535642950774","49.5"
"928","ants_proximity_weighted_17","0.05",NA,"0.25535642950774","49.5"
"929","ants_proximity_weighted_17","0.075",NA,"0.25535642950774","49.5"
"930","ants_proximity_weighted_17","0.5",NA,"0.25535642950774","49.5"
"931","ants_proximity_weighted_17","1",NA,"0.25535642950774","49.5"
"932","ants_proximity_weighted_18","0.001",NA,"0.258424872664874","33"
"933","ants_proximity_weighted_18","0.005",NA,"0.258424872664874","33"
"934","ants_proximity_weighted_18","0.025",NA,"0.258424872664874","33"
"935","ants_proximity_weighted_18","0.05",NA,"0.258424872664874","33"
"936","ants_proximity_weighted_18","0.075",NA,"0.258424872664874","33"
"937","ants_proximity_weighted_18","0.5",NA,"0.258424872664874","33"
"938","ants_proximity_weighted_18","1",NA,"0.258424872664874","33"
"939","ants_proximity_weighted_19","0.001",NA,"0.271660191529691","33"
"940","ants_proximity_weighted_19","0.005",NA,"0.271660191529691","33"
"941","ants_proximity_weighted_19","0.025",NA,"0.271660191529691","33"
"942","ants_proximity_weighted_19","0.05",NA,"0.271660191529691","33"
"943","ants_proximity_weighted_19","0.075",NA,"0.271660191529691","33"
"944","ants_proximity_weighted_19","0.5",NA,"0.271660191529691","33"
"945","ants_proximity_weighted_19","1",NA,"0.271660191529691","33"
"946","ants_proximity_weighted_20","0.001",NA,"0.277489857252146","33"
"947","ants_proximity_weighted_20","0.005",NA,"0.277489857252146","33"
"948","ants_proximity_weighted_20","0.025",NA,"0.277489857252146","33"
"949","ants_proximity_weighted_20","0.05",NA,"0.277489857252146","33"
"950","ants_proximity_weighted_20","0.075",NA,"0.277489857252146","33"
"951","ants_proximity_weighted_20","0.5",NA,"0.277489857252146","33"
"952","ants_proximity_weighted_20","1",NA,"0.277489857252146","33"
"953","ants_proximity_weighted_21","0.001",NA,"0.270455694646414","33"
"954","ants_proximity_weighted_21","0.005",NA,"0.270455694646414","33"
"955","ants_proximity_weighted_21","0.025",NA,"0.270455694646414","33"
"956","ants_proximity_weighted_21","0.05",NA,"0.270455694646414","33"
"957","ants_proximity_weighted_21","0.075",NA,"0.270455694646414","33"
"958","ants_proximity_weighted_21","0.5",NA,"0.270455694646414","33"
"959","ants_proximity_weighted_21","1",NA,"0.270455694646414","33"
"960","ants_proximity_weighted_22","0.001",NA,"0.237492092497354","26.6666666666667"
"961","ants_proximity_weighted_22","0.005",NA,"0.237492092497354","26.6666666666667"
"962","ants_proximity_weighted_22","0.025",NA,"0.237492092497354","26.6666666666667"
"963","ants_proximity_weighted_22","0.05",NA,"0.237492092497354","26.6666666666667"
"964","ants_proximity_weighted_22","0.075",NA,"0.237492092497354","26.6666666666667"
"965","ants_proximity_weighted_22","0.5",NA,"0.237492092497354","26.6666666666667"
"966","ants_proximity_weighted_22","1",NA,"0.237492092497354","26.6666666666667"
"967","ants_proximity_weighted_23","0.001",NA,"0.273698055024179","26.6666666666667"
"968","ants_proximity_weighted_23","0.005",NA,"0.273698055024179","26.6666666666667"
"969","ants_proximity_weighted_23","0.025",NA,"0.273698055024179","26.6666666666667"
"970","ants_proximity_weighted_23","0.05",NA,"0.273698055024179","26.6666666666667"
"971","ants_proximity_weighted_23","0.075",NA,"0.273698055024179","26.6666666666667"
"972","ants_proximity_weighted_23","0.5",NA,"0.273698055024179","26.6666666666667"
"973","ants_proximity_weighted_23","1",NA,"0.273698055024179","26.6666666666667"
"974","ants_proximity_weighted_24","0.001",NA,"0.239474094388445","26.6666666666667"
"975","ants_proximity_weighted_24","0.005",NA,"0.239474094388445","26.6666666666667"
"976","ants_proximity_weighted_24","0.025",NA,"0.239474094388445","26.6666666666667"
"977","ants_proximity_weighted_24","0.05",NA,"0.239474094388445","26.6666666666667"
"978","ants_proximity_weighted_24","0.075",NA,"0.239474094388445","26.6666666666667"
"979","ants_proximity_weighted_24","0.5",NA,"0.239474094388445","26.6666666666667"
"980","ants_proximity_weighted_24","1",NA,"0.239474094388445","26.6666666666667"
"981","ants_proximity_weighted_25","0.001",NA,"0.268429641481828","26.6666666666667"
"982","ants_proximity_weighted_25","0.005",NA,"0.268429641481828","26.6666666666667"
"983","ants_proximity_weighted_25","0.025",NA,"0.268429641481828","26.6666666666667"
"984","ants_proximity_weighted_25","0.05",NA,"0.268429641481828","26.6666666666667"
"985","ants_proximity_weighted_25","0.075",NA,"0.268429641481828","26.6666666666667"
"986","ants_proximity_weighted_25","0.5",NA,"0.268429641481828","26.6666666666667"
"987","ants_proximity_weighted_25","1",NA,"0.268429641481828","26.6666666666667"
"988","ants_proximity_weighted_26","0.001",NA,"0.269557864416406","40"
"989","ants_proximity_weighted_26","0.005",NA,"0.269557864416406","40"
"990","ants_proximity_weighted_26","0.025",NA,"0.269557864416406","40"
"991","ants_proximity_weighted_26","0.05",NA,"0.269557864416406","40"
"992","ants_proximity_weighted_26","0.075",NA,"0.269557864416406","40"
"993","ants_proximity_weighted_26","0.5",NA,"0.269557864416406","40"
"994","ants_proximity_weighted_26","1",NA,"0.269557864416406","40"
"995","ants_proximity_weighted_27","0.001",NA,"0.30888571630659","26.6666666666667"
"996","ants_proximity_weighted_27","0.005",NA,"0.30888571630659","26.6666666666667"
"997","ants_proximity_weighted_27","0.025",NA,"0.30888571630659","26.6666666666667"
"998","ants_proximity_weighted_27","0.05",NA,"0.30888571630659","26.6666666666667"
"999","ants_proximity_weighted_27","0.075",NA,"0.30888571630659","26.6666666666667"
"1000","ants_proximity_weighted_27","0.5",NA,"0.30888571630659","26.6666666666667"
"1001","ants_proximity_weighted_27","1",NA,"0.30888571630659","26.6666666666667"
"1002","ants_proximity_weighted_28","0.001",NA,"0.282856693046148","20"
"1003","ants_proximity_weighted_28","0.005",NA,"0.282856693046148","20"
"1004","ants_proximity_weighted_28","0.025",NA,"0.282856693046148","20"
"1005","ants_proximity_weighted_28","0.05",NA,"0.282856693046148","20"
"1006","ants_proximity_weighted_28","0.075",NA,"0.282856693046148","20"
"1007","ants_proximity_weighted_28","0.5",NA,"0.282856693046148","20"
"1008","ants_proximity_weighted_28","1",NA,"0.282856693046148","20"
"1009","ants_proximity_weighted_29","0.001",NA,"0.284966838581003","40"
"1010","ants_proximity_weighted_29","0.005",NA,"0.284966838581003","40"
"1011","ants_proximity_weighted_29","0.025",NA,"0.284966838581003","40"
"1012","ants_proximity_weighted_29","0.05",NA,"0.284966838581003","40"
"1013","ants_proximity_weighted_29","0.075",NA,"0.284966838581003","40"
"1014","ants_proximity_weighted_29","0.5",NA,"0.284966838581003","40"
"1015","ants_proximity_weighted_29","1",NA,"0.284966838581003","40"
"1016","ants_proximity_weighted_30","0.001",NA,"0.2859051248418","20"
"1017","ants_proximity_weighted_30","0.005",NA,"0.2859051248418","20"
"1018","ants_proximity_weighted_30","0.025",NA,"0.2859051248418","20"
"1019","ants_proximity_weighted_30","0.05",NA,"0.2859051248418","20"
"1020","ants_proximity_weighted_30","0.075",NA,"0.2859051248418","20"
"1021","ants_proximity_weighted_30","0.5",NA,"0.2859051248418","20"
"1022","ants_proximity_weighted_30","1",NA,"0.2859051248418","20"
"1023","ants_proximity_weighted_31","0.001",NA,"0.28826420019765","20"
"1024","ants_proximity_weighted_31","0.005",NA,"0.28826420019765","20"
"1025","ants_proximity_weighted_31","0.025",NA,"0.28826420019765","20"
"1026","ants_proximity_weighted_31","0.05",NA,"0.28826420019765","20"
"1027","ants_proximity_weighted_31","0.075",NA,"0.28826420019765","20"
"1028","ants_proximity_weighted_31","0.5",NA,"0.28826420019765","20"
"1029","ants_proximity_weighted_31","1",NA,"0.28826420019765","20"
"1030","ants_proximity_weighted_32","0.001",NA,"0.199522781569009","18.6666666666667"
"1031","ants_proximity_weighted_32","0.005",NA,"0.199522781569009","18.6666666666667"
"1032","ants_proximity_weighted_32","0.025",NA,"0.199522781569009","18.6666666666667"
"1033","ants_proximity_weighted_32","0.05",NA,"0.199522781569009","18.6666666666667"
"1034","ants_proximity_weighted_32","0.075",NA,"0.199522781569009","18.6666666666667"
"1035","ants_proximity_weighted_32","0.5",NA,"0.199522781569009","18.6666666666667"
"1036","ants_proximity_weighted_32","1",NA,"0.199522781569009","18.6666666666667"
"1037","ants_proximity_weighted_33","0.001",NA,"0.282183154862118","18.6666666666667"
"1038","ants_proximity_weighted_33","0.005",NA,"0.282183154862118","18.6666666666667"
"1039","ants_proximity_weighted_33","0.025",NA,"0.282183154862118","18.6666666666667"
"1040","ants_proximity_weighted_33","0.05",NA,"0.282183154862118","18.6666666666667"
"1041","ants_proximity_weighted_33","0.075",NA,"0.282183154862118","18.6666666666667"
"1042","ants_proximity_weighted_33","0.5",NA,"0.282183154862118","18.6666666666667"
"1043","ants_proximity_weighted_33","1",NA,"0.282183154862118","18.6666666666667"
"1044","ants_proximity_weighted_34","0.001",NA,"0.267013851197864","18.6666666666667"
"1045","ants_proximity_weighted_34","0.005",NA,"0.267013851197864","18.6666666666667"
"1046","ants_proximity_weighted_34","0.025",NA,"0.267013851197864","18.6666666666667"
"1047","ants_proximity_weighted_34","0.05",NA,"0.267013851197864","18.6666666666667"
"1048","ants_proximity_weighted_34","0.075",NA,"0.267013851197864","18.6666666666667"
"1049","ants_proximity_weighted_34","0.5",NA,"0.267013851197864","18.6666666666667"
"1050","ants_proximity_weighted_34","1",NA,"0.267013851197864","18.6666666666667"
"1051","ants_proximity_weighted_35","0.001",NA,"0.212591132913057","28"
"1052","ants_proximity_weighted_35","0.005",NA,"0.212591132913057","28"
"1053","ants_proximity_weighted_35","0.025",NA,"0.212591132913057","28"
"1054","ants_proximity_weighted_35","0.05",NA,"0.212591132913057","28"
"1055","ants_proximity_weighted_35","0.075",NA,"0.212591132913057","28"
"1056","ants_proximity_weighted_35","0.5",NA,"0.212591132913057","28"
"1057","ants_proximity_weighted_35","1",NA,"0.212591132913057","28"
"1058","ants_proximity_weighted_36","0.001",NA,"0.2710901302128","14"
"1059","ants_proximity_weighted_36","0.005",NA,"0.2710901302128","14"
"1060","ants_proximity_weighted_36","0.025",NA,"0.2710901302128","14"
"1061","ants_proximity_weighted_36","0.05",NA,"0.2710901302128","14"
"1062","ants_proximity_weighted_36","0.075",NA,"0.2710901302128","14"
"1063","ants_proximity_weighted_36","0.5",NA,"0.2710901302128","14"
"1064","ants_proximity_weighted_36","1",NA,"0.2710901302128","14"
"1065","ants_proximity_weighted_37","0.001",NA,"0.230745083904812","18.3333333333333"
"1066","ants_proximity_weighted_37","0.005",NA,"0.230745083904812","18.3333333333333"
"1067","ants_proximity_weighted_37","0.025",NA,"0.230745083904812","18.3333333333333"
"1068","ants_proximity_weighted_37","0.05",NA,"0.230745083904812","18.3333333333333"
"1069","ants_proximity_weighted_37","0.075",NA,"0.230745083904812","18.3333333333333"
"1070","ants_proximity_weighted_37","0.5",NA,"0.230745083904812","18.3333333333333"
"1071","ants_proximity_weighted_37","1",NA,"0.230745083904812","18.3333333333333"
"1072","ants_proximity_weighted_38","0.001",NA,"0.257815485842016","18.6666666666667"
"1073","ants_proximity_weighted_38","0.005",NA,"0.257815485842016","18.6666666666667"
"1074","ants_proximity_weighted_38","0.025",NA,"0.257815485842016","18.6666666666667"
"1075","ants_proximity_weighted_38","0.05",NA,"0.257815485842016","18.6666666666667"
"1076","ants_proximity_weighted_38","0.075",NA,"0.257815485842016","18.6666666666667"
"1077","ants_proximity_weighted_38","0.5",NA,"0.257815485842016","18.6666666666667"
"1078","ants_proximity_weighted_38","1",NA,"0.257815485842016","18.6666666666667"
"1079","ants_proximity_weighted_39","0.001",NA,"0.245137175888783","27.5"
"1080","ants_proximity_weighted_39","0.005",NA,"0.245137175888783","27.5"
"1081","ants_proximity_weighted_39","0.025",NA,"0.245137175888783","27.5"
"1082","ants_proximity_weighted_39","0.05",NA,"0.245137175888783","27.5"
"1083","ants_proximity_weighted_39","0.075",NA,"0.245137175888783","27.5"
"1084","ants_proximity_weighted_39","0.5",NA,"0.245137175888783","27.5"
"1085","ants_proximity_weighted_39","1",NA,"0.245137175888783","27.5"
"1086","ants_proximity_weighted_40","0.001",NA,"0.265987604638581","13.75"
"1087","ants_proximity_weighted_40","0.005",NA,"0.265987604638581","13.75"
"1088","ants_proximity_weighted_40","0.025",NA,"0.265987604638581","13.75"
"1089","ants_proximity_weighted_40","0.05",NA,"0.265987604638581","13.75"
"1090","ants_proximity_weighted_40","0.075",NA,"0.265987604638581","13.75"
"1091","ants_proximity_weighted_40","0.5",NA,"0.265987604638581","13.75"
"1092","ants_proximity_weighted_40","1",NA,"0.265987604638581","13.75"
"1093","ants_proximity_weighted_41","0.001",NA,"0.221861825162238","18.3333333333333"
"1094","ants_proximity_weighted_41","0.005",NA,"0.221861825162238","18.3333333333333"
"1095","ants_proximity_weighted_41","0.025",NA,"0.221861825162238","18.3333333333333"
"1096","ants_proximity_weighted_41","0.05",NA,"0.221861825162238","18.3333333333333"
"1097","ants_proximity_weighted_41","0.075",NA,"0.221861825162238","18.3333333333333"
"1098","ants_proximity_weighted_41","0.5",NA,"0.221861825162238","18.3333333333333"
"1099","ants_proximity_weighted_41","1",NA,"0.221861825162238","18.3333333333333"
"1100","ants_proximity_weighted_42","0.001",NA,"0.253622828570648","43.6666666666667"
"1101","ants_proximity_weighted_42","0.005",NA,"0.253622828570648","43.6666666666667"
"1102","ants_proximity_weighted_42","0.025",NA,"0.253622828570648","43.6666666666667"
"1103","ants_proximity_weighted_42","0.05",NA,"0.253622828570648","43.6666666666667"
"1104","ants_proximity_weighted_42","0.075",NA,"0.253622828570648","43.6666666666667"
"1105","ants_proximity_weighted_42","0.5",NA,"0.253622828570648","43.6666666666667"
"1106","ants_proximity_weighted_42","1",NA,"0.253622828570648","43.6666666666667"
"1107","ants_proximity_weighted_43","0.001",NA,"0.257669855242855","43.6666666666667"
"1108","ants_proximity_weighted_43","0.005",NA,"0.257669855242855","43.6666666666667"
"1109","ants_proximity_weighted_43","0.025",NA,"0.257669855242855","43.6666666666667"
"1110","ants_proximity_weighted_43","0.05",NA,"0.257669855242855","43.6666666666667"
"1111","ants_proximity_weighted_43","0.075",NA,"0.257669855242855","43.6666666666667"
"1112","ants_proximity_weighted_43","0.5",NA,"0.257669855242855","43.6666666666667"
"1113","ants_proximity_weighted_43","1",NA,"0.257669855242855","43.6666666666667"
"1114","ants_proximity_weighted_44","0.001",NA,"0.255523618807511","65.5"
"1115","ants_proximity_weighted_44","0.005",NA,"0.255523618807511","65.5"
"1116","ants_proximity_weighted_44","0.025",NA,"0.255523618807511","65.5"
"1117","ants_proximity_weighted_44","0.05",NA,"0.255523618807511","65.5"
"1118","ants_proximity_weighted_44","0.075",NA,"0.255523618807511","65.5"
"1119","ants_proximity_weighted_44","0.5",NA,"0.255523618807511","65.5"
"1120","ants_proximity_weighted_44","1",NA,"0.255523618807511","65.5"
"1121","ants_proximity_weighted_45","0.001",NA,"0.265495002290138","65.5"
"1122","ants_proximity_weighted_45","0.005",NA,"0.265495002290138","65.5"
"1123","ants_proximity_weighted_45","0.025",NA,"0.265495002290138","65.5"
"1124","ants_proximity_weighted_45","0.05",NA,"0.265495002290138","65.5"
"1125","ants_proximity_weighted_45","0.075",NA,"0.265495002290138","65.5"
"1126","ants_proximity_weighted_45","0.5",NA,"0.265495002290138","65.5"
"1127","ants_proximity_weighted_45","1",NA,"0.265495002290138","65.5"
"1128","ants_proximity_weighted_46","0.001",NA,"0.26143541040956","43.6666666666667"
"1129","ants_proximity_weighted_46","0.005",NA,"0.26143541040956","43.6666666666667"
"1130","ants_proximity_weighted_46","0.025",NA,"0.26143541040956","43.6666666666667"
"1131","ants_proximity_weighted_46","0.05",NA,"0.26143541040956","43.6666666666667"
"1132","ants_proximity_weighted_46","0.075",NA,"0.26143541040956","43.6666666666667"
"1133","ants_proximity_weighted_46","0.5",NA,"0.26143541040956","43.6666666666667"
"1134","ants_proximity_weighted_46","1",NA,"0.26143541040956","43.6666666666667"
"1135","ants_proximity_weighted_47","0.001",NA,"0.265364907460526","43.6666666666667"
"1136","ants_proximity_weighted_47","0.005",NA,"0.265364907460526","43.6666666666667"
"1137","ants_proximity_weighted_47","0.025",NA,"0.265364907460526","43.6666666666667"
"1138","ants_proximity_weighted_47","0.05",NA,"0.265364907460526","43.6666666666667"
"1139","ants_proximity_weighted_47","0.075",NA,"0.265364907460526","43.6666666666667"
"1140","ants_proximity_weighted_47","0.5",NA,"0.265364907460526","43.6666666666667"
"1141","ants_proximity_weighted_47","1",NA,"0.265364907460526","43.6666666666667"
"1142","ants_proximity_weighted_48","0.001",NA,"0.211282421435086","43.6666666666667"
"1143","ants_proximity_weighted_48","0.005",NA,"0.211282421435086","43.6666666666667"
"1144","ants_proximity_weighted_48","0.025",NA,"0.211282421435086","43.6666666666667"
"1145","ants_proximity_weighted_48","0.05",NA,"0.211282421435086","43.6666666666667"
"1146","ants_proximity_weighted_48","0.075",NA,"0.211282421435086","43.6666666666667"
"1147","ants_proximity_weighted_48","0.5",NA,"0.211282421435086","43.6666666666667"
"1148","ants_proximity_weighted_48","1",NA,"0.211282421435086","43.6666666666667"
"1149","ants_proximity_weighted_49","0.001",NA,"0.219409955776301","43.6666666666667"
"1150","ants_proximity_weighted_49","0.005",NA,"0.219409955776301","43.6666666666667"
"1151","ants_proximity_weighted_49","0.025",NA,"0.219409955776301","43.6666666666667"
"1152","ants_proximity_weighted_49","0.05",NA,"0.219409955776301","43.6666666666667"
"1153","ants_proximity_weighted_49","0.075",NA,"0.219409955776301","43.6666666666667"
"1154","ants_proximity_weighted_49","0.5",NA,"0.219409955776301","43.6666666666667"
"1155","ants_proximity_weighted_49","1",NA,"0.219409955776301","43.6666666666667"
"1156","ants_proximity_weighted_50","0.001",NA,"0.230814042936506","65.5"
"1157","ants_proximity_weighted_50","0.005",NA,"0.230814042936506","65.5"
"1158","ants_proximity_weighted_50","0.025",NA,"0.230814042936506","65.5"
"1159","ants_proximity_weighted_50","0.05",NA,"0.230814042936506","65.5"
"1160","ants_proximity_weighted_50","0.075",NA,"0.230814042936506","65.5"
"1161","ants_proximity_weighted_50","0.5",NA,"0.230814042936506","65.5"
"1162","ants_proximity_weighted_50","1",NA,"0.230814042936506","65.5"
"1163","ants_proximity_weighted_51","0.001",NA,"0.264684125269978","43.6666666666667"
"1164","ants_proximity_weighted_51","0.005",NA,"0.264684125269978","43.6666666666667"
"1165","ants_proximity_weighted_51","0.025",NA,"0.264684125269978","43.6666666666667"
"1166","ants_proximity_weighted_51","0.05",NA,"0.264684125269978","43.6666666666667"
"1167","ants_proximity_weighted_51","0.075",NA,"0.264684125269978","43.6666666666667"
"1168","ants_proximity_weighted_51","0.5",NA,"0.264684125269978","43.6666666666667"
"1169","ants_proximity_weighted_51","1",NA,"0.264684125269978","43.6666666666667"
"1170","ants_proximity_weighted_52","0.001",NA,"0.267942274261901","43.6666666666667"
"1171","ants_proximity_weighted_52","0.005",NA,"0.267942274261901","43.6666666666667"
"1172","ants_proximity_weighted_52","0.025",NA,"0.267942274261901","43.6666666666667"
"1173","ants_proximity_weighted_52","0.05",NA,"0.267942274261901","43.6666666666667"
"1174","ants_proximity_weighted_52","0.075",NA,"0.267942274261901","43.6666666666667"
"1175","ants_proximity_weighted_52","0.5",NA,"0.267942274261901","43.6666666666667"
"1176","ants_proximity_weighted_52","1",NA,"0.267942274261901","43.6666666666667"
"1177","ants_proximity_weighted_53","0.001",NA,"0.260019836110129","55.5"
"1178","ants_proximity_weighted_53","0.005",NA,"0.260019836110129","55.5"
"1179","ants_proximity_weighted_53","0.025",NA,"0.260019836110129","55.5"
"1180","ants_proximity_weighted_53","0.05",NA,"0.260019836110129","55.5"
"1181","ants_proximity_weighted_53","0.075",NA,"0.260019836110129","55.5"
"1182","ants_proximity_weighted_53","0.5",NA,"0.260019836110129","55.5"
"1183","ants_proximity_weighted_53","1",NA,"0.260019836110129","55.5"
"1184","ants_proximity_weighted_54","0.001",NA,"0.279397718637271","37"
"1185","ants_proximity_weighted_54","0.005",NA,"0.279397718637271","37"
"1186","ants_proximity_weighted_54","0.025",NA,"0.279397718637271","37"
"1187","ants_proximity_weighted_54","0.05",NA,"0.279397718637271","37"
"1188","ants_proximity_weighted_54","0.075",NA,"0.279397718637271","37"
"1189","ants_proximity_weighted_54","0.5",NA,"0.279397718637271","37"
"1190","ants_proximity_weighted_54","1",NA,"0.279397718637271","37"
"1191","ants_proximity_weighted_55","0.001",NA,"0.283993485716646","37"
"1192","ants_proximity_weighted_55","0.005",NA,"0.283993485716646","37"
"1193","ants_proximity_weighted_55","0.025",NA,"0.283993485716646","37"
"1194","ants_proximity_weighted_55","0.05",NA,"0.283993485716646","37"
"1195","ants_proximity_weighted_55","0.075",NA,"0.283993485716646","37"
"1196","ants_proximity_weighted_55","0.5",NA,"0.283993485716646","37"
"1197","ants_proximity_weighted_55","1",NA,"0.283993485716646","37"
"1198","ants_proximity_weighted_56","0.001",NA,"0.289410408063028","37"
"1199","ants_proximity_weighted_56","0.005",NA,"0.289410408063028","37"
"1200","ants_proximity_weighted_56","0.025",NA,"0.289410408063028","37"
"1201","ants_proximity_weighted_56","0.05",NA,"0.289410408063028","37"
"1202","ants_proximity_weighted_56","0.075",NA,"0.289410408063028","37"
"1203","ants_proximity_weighted_56","0.5",NA,"0.289410408063028","37"
"1204","ants_proximity_weighted_56","1",NA,"0.289410408063028","37"
"1205","ants_proximity_weighted_57","0.001",NA,"0.302612713477992","37"
"1206","ants_proximity_weighted_57","0.005",NA,"0.302612713477992","37"
"1207","ants_proximity_weighted_57","0.025",NA,"0.302612713477992","37"
"1208","ants_proximity_weighted_57","0.05",NA,"0.302612713477992","37"
"1209","ants_proximity_weighted_57","0.075",NA,"0.302612713477992","37"
"1210","ants_proximity_weighted_57","0.5",NA,"0.302612713477992","37"
"1211","ants_proximity_weighted_57","1",NA,"0.302612713477992","37"
"1212","ants_proximity_weighted_58","0.001",NA,"0.339711342141394","37"
"1213","ants_proximity_weighted_58","0.005",NA,"0.339711342141394","37"
"1214","ants_proximity_weighted_58","0.025",NA,"0.339711342141394","37"
"1215","ants_proximity_weighted_58","0.05",NA,"0.339711342141394","37"
"1216","ants_proximity_weighted_58","0.075",NA,"0.339711342141394","37"
"1217","ants_proximity_weighted_58","0.5",NA,"0.339711342141394","37"
"1218","ants_proximity_weighted_58","1",NA,"0.339711342141394","37"
"1219","ants_proximity_weighted_59","0.001",NA,"0.360745350449043","37"
"1220","ants_proximity_weighted_59","0.005",NA,"0.360745350449043","37"
"1221","ants_proximity_weighted_59","0.025",NA,"0.360745350449043","37"
"1222","ants_proximity_weighted_59","0.05",NA,"0.360745350449043","37"
"1223","ants_proximity_weighted_59","0.075",NA,"0.360745350449043","37"
"1224","ants_proximity_weighted_59","0.5",NA,"0.360745350449043","37"
"1225","ants_proximity_weighted_59","1",NA,"0.360745350449043","37"
"1226","ants_proximity_weighted_60","0.001",NA,"0.35397939395459","37"
"1227","ants_proximity_weighted_60","0.005",NA,"0.35397939395459","37"
"1228","ants_proximity_weighted_60","0.025",NA,"0.35397939395459","37"
"1229","ants_proximity_weighted_60","0.05",NA,"0.35397939395459","37"
"1230","ants_proximity_weighted_60","0.075",NA,"0.35397939395459","37"
"1231","ants_proximity_weighted_60","0.5",NA,"0.35397939395459","37"
"1232","ants_proximity_weighted_60","1",NA,"0.35397939395459","37"
"1233","ants_proximity_weighted_61","0.001",NA,"0.309044360267971","37"
"1234","ants_proximity_weighted_61","0.005",NA,"0.309044360267971","37"
"1235","ants_proximity_weighted_61","0.025",NA,"0.309044360267971","37"
"1236","ants_proximity_weighted_61","0.05",NA,"0.309044360267971","37"
"1237","ants_proximity_weighted_61","0.075",NA,"0.309044360267971","37"
"1238","ants_proximity_weighted_61","0.5",NA,"0.309044360267971","37"
